JFK,BGI,Accra Beach Resort,7,2015/11/08,2015/11/15,1294.95,1081.52,0.16482,11,1,1
JFK,BGI,Accra Beach Resort,7,2015/10/30,2015/11/06,1357.12,1135.16,0.16355,10,0,1
JFK,BGI,Accra Beach Resort,7,2015/10/25,2015/11/01,1637.09,1410.64,0.13833,10,0,1
JFK,BGI,Accra Beach Resort,7,2015/11/11,2015/11/18,1031.34,895.17,0.13203,11,1,1
JFK,BGI,Accra Beach Resort,7,2015/10/31,2015/11/07,1057.38,939.92,0.11109,10,0,1
JFK,BGI,Accra Beach Resort,3,2015/10/28,2015/10/31,825.06,735.79,0.10820,10,0,1
JFK,BGI,Accra Beach Resort,7,2015/11/01,2015/11/08,1128.52,1006.92,0.10776,11,0,1
JFK,BGI,Accra Beach Resort,3,2015/11/18,2015/11/21,697.30,626.02,0.10223,11,2,1
JFK,BGI,Accra Beach Resort,3,2015/11/08,2015/11/11,682.87,620.41,0.09147,11,1,1
JFK,BGI,Accra Beach Resort,3,2015/11/15,2015/11/18,686.74,626.02,0.08843,11,2,1
JFK,BGI,Accra Beach Resort,3,2015/11/07,2015/11/10,733.69,671.41,0.08489,11,1,1
JFK,BGI,Accra Beach Resort,3,2015/11/01,2015/11/04,813.87,744.79,0.08488,11,0,1
JFK,BGI,Accra Beach Resort,3,2015/11/25,2015/11/28,758.55,694.41,0.08456,11,2,1
JFK,BGI,Accra Beach Resort,3,2015/10/30,2015/11/02,972.58,891.25,0.08362,10,0,1
JFK,BGI,Accra Beach Resort,3,2015/10/24,2015/10/27,957.01,877.42,0.08317,10,0,1
JFK,BGI,Accra Beach Resort,3,2015/11/06,2015/11/09,754.80,695.79,0.07818,11,1,1
JFK,BGI,Accra Beach Resort,3,2015/11/11,2015/11/14,793.35,732.02,0.07731,11,1,1
JFK,BGI,Accra Beach Resort,3,2015/11/13,2015/11/16,720.35,677.02,0.06015,11,2,1
JFK,BGI,Accra Beach Resort,3,2015/11/14,2015/11/17,778.25,732.02,0.05940,11,2,1
JFK,BGI,Accra Beach Resort,3,2015/10/31,2015/11/03,764.99,720.33,0.05838,10,0,1
JFK,BGI,Accra Beach Resort,3,2015/11/04,2015/11/07,731.94,704.79,0.03710,11,0,1
JFK,SDQ,Acuarium Suite Resort,7,2015/11/22,2015/11/29,700.99,601.89,0.14138,11,2,1
JFK,SDQ,Acuarium Suite Resort,3,2015/11/22,2015/11/25,407.08,366.58,0.09948,11,2,1
FLL,CUN,Adhara Hacienda Cancun,7,2015/11/04,2015/11/11,501.92,477.60,0.04846,11,0,1
FLL,CUN,Adhara Hacienda Cancun,3,2015/11/20,2015/11/23,593.89,569.92,0.04036,11,2,1
FLL,CUN,Adhara Hacienda Cancun,7,2015/11/11,2015/11/18,538.43,517.60,0.03869,11,1,1
FLL,CUN,Adhara Hacienda Cancun,3,2015/11/25,2015/11/28,800.89,773.02,0.03480,11,2,1
JFK,CUN,Adhara Hacienda Cancun,7,2015/11/21,2015/11/28,1262.71,1220.71,0.03326,11,2,1
FLL,CUN,Adhara Hacienda Cancun,7,2015/11/08,2015/11/15,691.86,670.30,0.03117,11,1,1
FLL,CUN,Adhara Hacienda Cancun,7,2015/11/21,2015/11/28,914.39,886.70,0.03028,11,2,1
FLL,CUN,Adhara Hacienda Cancun,3,2015/11/21,2015/11/24,444.08,430.92,0.02965,11,2,1
JFK,CUN,Adhara Hacienda Cancun,3,2015/11/13,2015/11/16,615.89,599.28,0.02696,11,2,1
FLL,CUN,Adhara Hacienda Cancun,3,2015/11/11,2015/11/14,467.34,455.92,0.02444,11,1,1
FLL,CUN,Adhara Hacienda Cancun,7,2015/11/25,2015/12/02,597.45,584.10,0.02235,11,2,1
FLL,CUN,Adhara Hacienda Cancun,3,2015/11/06,2015/11/09,418.53,410.02,0.02035,11,1,1
FLL,CUN,Adhara Hacienda Cancun,3,2015/11/04,2015/11/07,400.88,393.02,0.01962,11,0,1
FLL,CUN,Adhara Hacienda Cancun,3,2015/11/08,2015/11/11,388.42,380.92,0.01932,11,1,1
FLL,CUN,Adhara Hacienda Cancun,7,2015/11/14,2015/11/21,637.39,626.30,0.01740,11,2,1
FLL,CUN,Adhara Hacienda Cancun,7,2015/11/22,2015/11/29,804.49,792.70,0.01466,11,2,1
FLL,CUN,Adhara Hacienda Cancun,7,2015/11/06,2015/11/13,501.92,494.60,0.01459,11,1,1
FLL,CUN,Adhara Hacienda Cancun,3,2015/11/07,2015/11/10,353.89,348.92,0.01404,11,1,1
JFK,CUN,Adhara Hacienda Cancun,7,2015/11/22,2015/11/29,1312.89,1297.41,0.01179,11,2,1
FLL,CUN,Adhara Hacienda Cancun,3,2015/11/22,2015/11/25,340.89,336.92,0.01165,11,2,1
FLL,CUN,Adhara Hacienda Cancun,7,2015/11/13,2015/11/20,497.39,491.70,0.01144,11,2,1
FLL,CUN,Adhara Hacienda Cancun,7,2015/11/07,2015/11/14,519.67,514.60,0.00977,11,1,1
JFK,CUN,Adhara Hacienda Cancun,3,2015/11/20,2015/11/23,529.89,524.78,0.00963,11,2,1
FLL,CUN,Adhara Hacienda Cancun,3,2015/11/15,2015/11/18,329.89,326.92,0.00900,11,2,1
FLL,CUN,Adhara Hacienda Cancun,7,2015/11/15,2015/11/22,484.27,480.10,0.00861,11,2,1
FLL,CUN,Adhara Hacienda Cancun,7,2015/11/18,2015/11/25,454.39,450.60,0.00834,11,2,1
FLL,CUN,Adhara Hacienda Cancun,3,2015/11/14,2015/11/17,339.64,336.92,0.00802,11,2,1
BOS,JFK,Affinia 50,3,2015/10/21,2015/10/24,1088.36,988.42,0.09183,10,0,1
BOS,JFK,Affinia 50,3,2015/10/24,2015/10/27,840.28,773.55,0.07941,10,0,1
BOS,JFK,Affinia Manhattan,3,2015/10/24,2015/10/27,806.79,684.29,0.15184,10,0,1
BOS,JFK,Affinia Manhattan,3,2015/10/23,2015/10/26,752.72,689.36,0.08417,10,0,1
BOS,JFK,Affinia Manhattan,3,2015/10/21,2015/10/24,950.37,874.33,0.08001,10,0,1
BOS,JFK,Affinia Manhattan,3,2015/10/30,2015/11/02,735.12,706.76,0.03859,10,0,1
BOS,JFK,Affinia Shelburne,3,2015/10/24,2015/10/27,811.02,680.42,0.16103,10,0,1
BOS,JFK,Affinia Shelburne,3,2015/10/21,2015/10/24,992.26,884.83,0.10827,10,0,1
BOS,JFK,Affinia Shelburne,3,2015/10/28,2015/10/31,841.22,758.69,0.09811,10,0,1
BOS,JFK,Affinia Shelburne,3,2015/10/23,2015/10/26,773.02,699.82,0.09470,10,0,1
BOS,JFK,Affinia Shelburne,3,2015/10/25,2015/10/28,727.77,683.27,0.06115,10,0,1
BOS,JFK,Affinia Shelburne,7,2015/10/23,2015/10/30,1492.64,1409.64,0.05561,10,0,1
BOS,JFK,Affinia Shelburne,3,2015/10/31,2015/11/03,755.62,748.32,0.00965,10,0,1
BOS,JFK,Affinia Shelburne,7,2015/10/24,2015/10/31,1387.22,1380.96,0.00451,10,0,1
BOS,JFK,Affinia Shelburne,7,2015/10/25,2015/11/01,1415.24,1412.09,0.00223,10,0,1
JFK,POP,Agualina Kite Resort,3,2015/10/23,2015/10/26,724.89,620.83,0.14355,10,0,1
JFK,POP,Agualina Kite Resort,3,2015/10/25,2015/10/28,638.01,573.83,0.10059,10,0,1
JFK,POP,Agualina Kite Resort,3,2015/10/24,2015/10/27,690.23,620.83,0.10054,10,0,1
JFK,POP,Agualina Kite Resort,3,2015/11/14,2015/11/17,620.17,576.30,0.07074,11,2,1
JFK,POP,Agualina Kite Resort,3,2015/11/01,2015/11/04,595.27,558.83,0.06122,11,0,1
JFK,POP,Agualina Kite Resort,3,2015/11/25,2015/11/28,704.77,668.30,0.05175,11,2,1
JFK,POP,Agualina Kite Resort,7,2015/10/25,2015/11/01,791.26,761.47,0.03765,10,0,1
JFK,POP,Agualina Kite Resort,3,2015/11/13,2015/11/16,1206.18,1161.30,0.03721,11,2,1
JFK,POP,Agualina Kite Resort,3,2015/10/30,2015/11/02,591.02,573.83,0.02909,10,0,1
JFK,POP,Agualina Kite Resort,3,2015/10/31,2015/11/03,591.01,573.83,0.02906,10,0,1
JFK,POP,Agualina Kite Resort,7,2015/10/23,2015/10/30,794.67,774.47,0.02541,10,0,1
JFK,POP,Agualina Kite Resort,7,2015/11/14,2015/11/21,723.27,709.03,0.01970,11,2,1
JFK,POP,Agualina Kite Resort,3,2015/10/28,2015/10/31,585.19,573.83,0.01940,10,0,1
JFK,POP,Agualina Kite Resort,3,2015/11/04,2015/11/07,553.94,543.83,0.01824,11,0,1
JFK,POP,Agualina Kite Resort,7,2015/11/21,2015/11/28,829.02,820.03,0.01085,11,2,1
JFK,POP,Agualina Kite Resort,3,2015/11/11,2015/11/14,675.54,668.30,0.01072,11,1,1
JFK,POP,Agualina Kite Resort,3,2015/11/06,2015/11/09,630.21,626.30,0.00621,11,1,1
JFK,POP,Agualina Kite Resort,3,2015/11/21,2015/11/24,630.12,626.30,0.00607,11,2,1
JFK,POP,Agualina Kite Resort,7,2015/11/04,2015/11/11,713.92,712.47,0.00202,11,0,1
JFK,LAX,Airtel Plaza Hotel and Conference Center,3,2015/10/24,2015/10/27,795.41,549.42,0.30926,10,0,1
JFK,LAX,Airtel Plaza Hotel and Conference Center,3,2015/10/25,2015/10/28,759.00,549.42,0.27613,10,0,1
JFK,LAX,Airtel Plaza Hotel and Conference Center,7,2015/10/25,2015/11/01,1142.28,860.75,0.24646,10,0,1
JFK,LAX,Airtel Plaza Hotel and Conference Center,3,2015/10/28,2015/10/31,701.89,543.61,0.22551,10,0,1
JFK,LAX,Airtel Plaza Hotel and Conference Center,3,2015/11/01,2015/11/04,673.71,522.48,0.22448,11,0,1
JFK,LAX,Airtel Plaza Hotel and Conference Center,7,2015/10/24,2015/10/31,1114.26,866.56,0.22230,10,0,1
JFK,LAX,Airtel Plaza Hotel and Conference Center,3,2015/10/30,2015/11/02,647.83,512.71,0.20858,10,0,1
JFK,LAX,Airtel Plaza Hotel and Conference Center,3,2015/10/23,2015/10/26,924.50,760.42,0.17748,10,0,1
JFK,LAX,Airtel Plaza Hotel and Conference Center,3,2015/10/31,2015/11/03,599.01,517.59,0.13592,10,0,1
JFK,LAX,Airtel Plaza Hotel and Conference Center,7,2015/10/23,2015/10/30,1163.51,1083.37,0.06888,10,0,1
JFK,LAX,Airtel Plaza Hotel and Conference Center,7,2015/10/30,2015/11/06,891.65,830.30,0.06880,10,0,1
JFK,LAX,Airtel Plaza Hotel and Conference Center,7,2015/10/28,2015/11/04,862.68,835.13,0.03194,10,0,1
JFK,LAX,Airtel Plaza Hotel and Conference Center,3,2015/11/21,2015/11/24,700.62,681.57,0.02718,11,2,1
JFK,LAX,Airtel Plaza Hotel and Conference Center,7,2015/10/31,2015/11/07,850.92,829.47,0.02521,10,0,1
JFK,LAX,Airtel Plaza Hotel and Conference Center,3,2015/11/20,2015/11/23,590.95,576.45,0.02454,11,2,1
JFK,LAX,Airtel Plaza Hotel and Conference Center,3,2015/11/13,2015/11/16,494.47,488.13,0.01281,11,2,1
JFK,LAX,Airtel Plaza Hotel and Conference Center,3,2015/11/25,2015/11/28,815.88,807.22,0.01061,11,2,1
JFK,SXM,Alamanda Resort,3,2015/10/23,2015/10/26,808.61,673.66,0.16690,10,0,1
JFK,SXM,Alamanda Resort,3,2015/10/31,2015/11/03,795.86,690.67,0.13217,10,0,1
JFK,SXM,Alamanda Resort,3,2015/10/25,2015/10/28,787.78,704.49,0.10572,10,0,1
JFK,SXM,Alamanda Resort,3,2015/10/30,2015/11/02,756.05,678.44,0.10265,10,0,1
JFK,SXM,Alamanda Resort,7,2015/10/31,2015/11/07,1117.52,1004.47,0.10117,10,0,1
JFK,SXM,Alamanda Resort,7,2015/10/23,2015/10/30,1023.19,922.59,0.09832,10,0,1
JFK,SXM,Alamanda Resort,7,2015/10/30,2015/11/06,1127.69,1017.76,0.09749,10,0,1
JFK,SXM,Alamanda Resort,7,2015/10/26,2015/11/02,1060.25,980.44,0.07527,10,0,1
JFK,SXM,Alamanda Resort,3,2015/10/26,2015/10/29,731.94,694.35,0.05136,10,0,1
JFK,SXM,Alamanda Resort,3,2015/10/24,2015/10/27,808.61,783.49,0.03107,10,0,1
JFK,SXM,Alamanda Resort,7,2015/10/25,2015/11/01,1061.22,1058.92,0.00217,10,0,1
JFK,SXM,"Alegria, an Ascend Hotel Collection Member",3,2015/10/23,2015/10/26,771.71,649.89,0.15786,10,0,1
JFK,SXM,"Alegria, an Ascend Hotel Collection Member",3,2015/10/25,2015/10/28,790.87,727.38,0.08027,10,0,1
JFK,SXM,"Alegria, an Ascend Hotel Collection Member",3,2015/10/31,2015/11/03,693.53,645.05,0.06990,10,0,1
JFK,SXM,"Alegria, an Ascend Hotel Collection Member",7,2015/10/23,2015/10/30,1039.30,988.78,0.04861,10,0,1
JFK,SXM,"Alegria, an Ascend Hotel Collection Member",3,2015/10/26,2015/10/29,748.36,733.55,0.01980,10,0,1
JFK,SXM,"Alegria, an Ascend Hotel Collection Member",3,2015/10/30,2015/11/02,680.18,668.22,0.01758,10,0,1
JFK,SXM,"Alegria, an Ascend Hotel Collection Member",3,2015/10/24,2015/10/27,771.71,760.89,0.01403,10,0,1
JFK,LAS,Alexis Park All Suite Resort,3,2015/11/07,2015/11/10,583.03,391.22,0.32899,11,1,1
JFK,LAS,Alexis Park All Suite Resort,3,2015/11/08,2015/11/11,529.91,376.64,0.28923,11,1,1
JFK,LAS,Alexis Park All Suite Resort,3,2015/11/01,2015/11/04,665.64,505.49,0.24060,11,0,1
JFK,LAS,Alexis Park All Suite Resort,3,2015/11/15,2015/11/18,414.25,331.70,0.19928,11,2,1
SFO,LAS,Alexis Park All Suite Resort,3,2015/10/31,2015/11/03,320.17,265.53,0.17066,10,0,1
BOS,LAS,Alexis Park All Suite Resort,3,2015/10/28,2015/10/31,824.52,690.76,0.16223,10,0,1
SFO,LAS,Alexis Park All Suite Resort,3,2015/10/30,2015/11/02,364.02,318.39,0.12535,10,0,1
JFK,LAS,Alexis Park All Suite Resort,3,2015/10/31,2015/11/03,648.49,567.59,0.12476,10,0,1
FLL,LAS,Alexis Park All Suite Resort,3,2015/10/31,2015/11/03,513.87,460.64,0.10359,10,0,1
FLL,LAS,Alexis Park All Suite Resort,3,2015/10/30,2015/11/02,538.51,488.40,0.09304,10,0,1
JFK,LAS,Alexis Park All Suite Resort,3,2015/10/28,2015/10/31,740.53,672.76,0.09152,10,0,1
FLL,LAS,Alexis Park All Suite Resort,3,2015/11/11,2015/11/14,552.88,504.23,0.08800,11,1,1
JFK,LAS,Alexis Park All Suite Resort,3,2015/11/21,2015/11/24,471.91,439.26,0.06918,11,2,1
JFK,LAS,Alexis Park All Suite Resort,7,2015/11/14,2015/11/21,865.97,812.46,0.06179,11,2,1
FLL,LAS,Alexis Park All Suite Resort,3,2015/11/13,2015/11/16,745.65,705.11,0.05437,11,2,1
JFK,LAS,Alexis Park All Suite Resort,3,2015/11/14,2015/11/17,499.90,474.32,0.05117,11,2,1
BOS,LAS,Alexis Park All Suite Resort,3,2015/11/06,2015/11/09,752.07,715.46,0.04868,11,1,1
JFK,LAS,Alexis Park All Suite Resort,7,2015/11/06,2015/11/13,906.53,870.57,0.03966,11,1,1
LGB,LAS,Alexis Park All Suite Resort,3,2015/11/13,2015/11/16,450.93,436.01,0.03309,11,2,1
LGB,LAS,Alexis Park All Suite Resort,3,2015/10/28,2015/10/31,281.27,272.03,0.03285,10,0,1
BOS,LAS,Alexis Park All Suite Resort,3,2015/11/07,2015/11/10,517.44,501.90,0.03003,11,1,1
JFK,LAS,Alexis Park All Suite Resort,3,2015/11/18,2015/11/21,535.72,520.22,0.02892,11,2,1
BOS,LAS,Alexis Park All Suite Resort,3,2015/11/15,2015/11/18,500.25,488.05,0.02439,11,2,1
LGB,LAS,Alexis Park All Suite Resort,3,2015/11/07,2015/11/10,293.54,288.17,0.01829,11,1,1
JFK,LAS,Alexis Park All Suite Resort,3,2015/11/25,2015/11/28,792.01,778.22,0.01741,11,2,1
FLL,LAS,Alexis Park All Suite Resort,3,2015/11/20,2015/11/23,549.23,541.53,0.01401,11,2,1
SFO,LAS,Alexis Park All Suite Resort,3,2015/11/06,2015/11/09,536.80,531.05,0.01070,11,1,1
JFK,LAS,Alexis Park All Suite Resort,7,2015/11/08,2015/11/15,941.63,932.16,0.01006,11,1,1
SFO,LAS,Alexis Park All Suite Resort,3,2015/11/07,2015/11/10,285.25,282.64,0.00915,11,1,1
JFK,LAS,Alexis Park All Suite Resort,7,2015/11/21,2015/11/28,864.60,857.33,0.00840,11,2,1
SFO,LAS,Alexis Park All Suite Resort,3,2015/11/01,2015/11/04,280.11,278.29,0.00648,11,0,1
LGB,LAS,Alexis Park All Suite Resort,3,2015/11/25,2015/11/28,429.55,427.00,0.00592,11,2,1
BOS,LAS,Alexis Park All Suite Resort,3,2015/11/01,2015/11/04,671.19,668.37,0.00419,11,0,1
JFK,LAS,Alexis Park All Suite Resort,3,2015/11/20,2015/11/23,575.98,574.64,0.00232,11,2,1
FLL,LAS,Alexis Park All Suite Resort,3,2015/10/25,2015/10/28,582.79,581.64,0.00196,10,0,1
FLL,LAS,Alexis Park All Suite Resort,3,2015/11/25,2015/11/28,667.91,667.43,0.00072,11,2,1
JFK,LAS,Aliante Casino and Hotel,3,2015/11/08,2015/11/11,506.52,350.23,0.30857,11,1,1
FLL,LAS,Aliante Casino and Hotel,3,2015/11/20,2015/11/23,540.06,531.06,0.01667,11,2,1
FLL,LAS,Aliante Casino and Hotel,3,2015/11/18,2015/11/21,543.87,543.40,0.00086,11,2,1
FLL,CUN,All Ritmo Cancun Resort and Waterpark,3,2015/10/25,2015/10/28,536.16,497.74,0.07165,10,0,1
JFK,CUN,All Ritmo Cancun Resort and Waterpark,3,2015/10/31,2015/11/03,654.14,618.57,0.05438,10,0,1
FLL,CUN,All Ritmo Cancun Resort and Waterpark,3,2015/11/01,2015/11/04,517.08,497.02,0.03880,11,0,1
FLL,CUN,All Ritmo Cancun Resort and Waterpark,3,2015/10/28,2015/10/31,518.16,499.34,0.03631,10,0,1
FLL,CUN,All Ritmo Cancun Resort and Waterpark,3,2015/10/24,2015/10/27,527.21,513.21,0.02655,10,0,1
FLL,CUN,All Ritmo Cancun Resort and Waterpark,3,2015/11/20,2015/11/23,740.20,726.02,0.01916,11,2,1
